sample	chrom	start	end	maxP	lowP	highP	width	status
1	HanXRQChr12	89000000	90000000	0.99	0.96	1	0.04	P2
1	HanXRQChr12	90000000	91000000	0.3	0.23	0.37	0.14	P1
1	HanXRQChr12	91000000	92000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr12	92000000	93000000	0.04	0.02	0.08	0.06	P1
1	HanXRQChr12	93000000	94000000	0	0	0.01	0.01	P1
1	HanXRQChr12	94000000	95000000	0	0	0.02	0.02	P1
1	HanXRQChr12	95000000	96000000	0.77	0.71	0.83	0.12	P2
1	HanXRQChr12	96000000	97000000	1	0.93	1	0.07	P2
1	HanXRQChr12	97000000	98000000	0.92	0.86	0.97	0.11	P2
1	HanXRQChr12	98000000	99000000	0.94	0.88	0.98	0.1	P2
1	HanXRQChr12	99000000	100000000	0	0	0.01	0.01	P1
1	HanXRQChr12	100000000	101000000	0	0	0.01	0.01	P1
1	HanXRQChr12	101000000	102000000	0	0	0.01	0.01	P1
1	HanXRQChr12	102000000	103000000	0	0	0.08	0.08	P1
1	HanXRQChr12	103000000	104000000	0	0	0.01	0.01	P1
1	HanXRQChr12	104000000	105000000	0	0	0.02	0.02	P1
1	HanXRQChr12	105000000	106000000	0.99	0.92	1	0.08	P2
1	HanXRQChr12	106000000	107000000	0.92	0.85	0.97	0.12	P2
1	HanXRQChr12	107000000	108000000	0.98	0.95	1	0.05	P2
1	HanXRQChr12	109000000	110000000	0.98	0.89	1	0.11	P2
1	HanXRQChr12	110000000	111000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr12	111000000	112000000	0.36	0.3	0.43	0.13	P1
1	HanXRQChr12	112000000	113000000	0	0	0.02	0.02	P1
1	HanXRQChr12	113000000	114000000	0	0	0.01	0.01	P1
1	HanXRQChr12	114000000	115000000	0	0	0.07	0.07	P1
1	HanXRQChr12	115000000	116000000	0	0	0.01	0.01	P1
1	HanXRQChr12	116000000	117000000	0	0	0.01	0.01	P1
1	HanXRQChr12	117000000	118000000	0	0	0.01	0.01	P1
1	HanXRQChr12	118000000	119000000	0	0	0.05	0.05	P1
1	HanXRQChr12	119000000	120000000	0	0	0.01	0.01	P1
1	HanXRQChr12	120000000	121000000	0	0	0.01	0.01	P1
1	HanXRQChr12	121000000	122000000	0.01	0	0.11	0.11	P1
1	HanXRQChr12	122000000	123000000	0	0	0.01	0.01	P1
1	HanXRQChr12	124000000	125000000	0.01	0	0.18	0.18	P1
1	HanXRQChr12	125000000	126000000	0	0	0.05	0.05	P1
1	HanXRQChr12	126000000	127000000	0	0	0.01	0.01	P1
1	HanXRQChr12	127000000	128000000	0	0	0.01	0.01	P1
1	HanXRQChr12	128000000	129000000	0	0	0.01	0.01	P1
1	HanXRQChr12	129000000	130000000	0	0	0.01	0.01	P1
1	HanXRQChr12	130000000	131000000	0	0	0.01	0.01	P1
1	HanXRQChr12	131000000	132000000	0	0	0.01	0.01	P1
1	HanXRQChr12	132000000	133000000	0	0	0.01	0.01	P1
1	HanXRQChr12	133000000	134000000	0	0	0.01	0.01	P1
1	HanXRQChr12	134000000	135000000	0	0	0.02	0.02	P1
1	HanXRQChr12	135000000	136000000	0	0	0.02	0.02	P1
1	HanXRQChr12	138000000	139000000	0	0	0.03	0.03	P1
1	HanXRQChr12	139000000	140000000	0	0	0.01	0.01	P1
1	HanXRQChr12	140000000	141000000	0	0	0.01	0.01	P1
1	HanXRQChr12	141000000	142000000	0	0	0.01	0.01	P1
1	HanXRQChr12	142000000	143000000	0	0	0.01	0.01	P1
1	HanXRQChr12	143000000	144000000	0	0	0.01	0.01	P1
1	HanXRQChr12	144000000	145000000	0	0	0.03	0.03	P1
1	HanXRQChr12	145000000	146000000	0	0	0.01	0.01	P1
1	HanXRQChr12	146000000	147000000	0.32	0.23	0.42	0.19	P1
1	HanXRQChr12	147000000	148000000	0.88	0.8	0.93	0.13	P2
1	HanXRQChr12	148000000	149000000	0.96	0.9	1	0.1	P2
1	HanXRQChr12	149000000	150000000	1	0.97	1	0.03	P2
1	HanXRQChr12	150000000	151000000	0.97	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr12	151000000	152000000	0.12	0.05	0.21	0.16	P1
1	HanXRQChr12	152000000	153000000	0	0	0.02	0.02	P1
1	HanXRQChr12	153000000	154000000	0	0	0.09	0.09	P1
1	HanXRQChr12	154000000	155000000	0	0	0.02	0.02	P1
1	HanXRQChr12	155000000	156000000	0	0	0.01	0.01	P1
1	HanXRQChr12	156000000	157000000	0	0	0.01	0.01	P1
1	HanXRQChr12	157000000	158000000	0	0	0.01	0.01	P1
1	HanXRQChr12	158000000	159000000	0	0	0.01	0.01	P1
1	HanXRQChr12	159000000	160000000	0	0	0.01	0.01	P1
1	HanXRQChr12	160000000	161000000	0	0	0.01	0.01	P1
1	HanXRQChr12	161000000	162000000	0	0	0.01	0.01	P1
1	HanXRQChr12	162000000	163000000	0	0	0.03	0.03	P1
1	HanXRQChr12	163000000	164000000	0	0	0.01	0.01	P1
1	HanXRQChr12	164000000	165000000	0	0	0.01	0.01	P1
1	HanXRQChr12	165000000	166000000	0.01	0	0.04	0.04	P1
1	HanXRQChr12	166000000	167000000	0	0	0.03	0.03	P1
1	HanXRQChr13	0	1000000	0.97	0.89	1	0.11	P2
1	HanXRQChr13	1000000	2000000	0.98	0.93	1	0.07	P2
1	HanXRQChr13	2000000	3000000	0.98	0.95	1	0.05	P2
1	HanXRQChr13	3000000	4000000	0.98	0.96	1	0.04	P2
1	HanXRQChr13	4000000	5000000	1	0.96	1	0.04	P2
1	HanXRQChr13	5000000	6000000	0.99	0.96	1	0.04	P2
1	HanXRQChr13	6000000	7000000	0.97	0.94	0.98	0.04	P2
1	HanXRQChr13	7000000	8000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	8000000	9000000	1	0.89	1	0.11	P2
1	HanXRQChr13	9000000	10000000	0.98	0.73	1	0.27	P2
1	HanXRQChr13	10000000	11000000	1	0.97	1	0.03	P2
1	HanXRQChr13	11000000	12000000	1	0.96	1	0.04	P2
1	HanXRQChr13	12000000	13000000	0.96	0.9	0.99	0.09	P2
1	HanXRQChr13	13000000	14000000	1	0.96	1	0.04	P2
1	HanXRQChr13	14000000	15000000	0.98	0.92	1	0.08	P2
1	HanXRQChr13	15000000	16000000	1	0.99	1	0.01	P2
1	HanXRQChr13	17000000	18000000	1	0.93	1	0.07	P2
1	HanXRQChr13	18000000	19000000	0.99	0.96	1	0.04	P2
1	HanXRQChr13	19000000	20000000	1	0.99	1	0.01	P2
1	HanXRQChr13	21000000	22000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	22000000	23000000	0.99	0.95	1	0.05	P2
1	HanXRQChr13	23000000	24000000	1	0.9	1	0.1	P2
1	HanXRQChr13	24000000	25000000	1	0.86	1	0.14	P2
1	HanXRQChr13	26000000	27000000	1	0.99	1	0.01	P2
1	HanXRQChr13	27000000	28000000	1	0.96	1	0.04	P2
1	HanXRQChr13	28000000	29000000	0.89	0.84	0.94	0.1	P2
1	HanXRQChr13	29000000	30000000	1	0.96	1	0.04	P2
1	HanXRQChr13	30000000	31000000	1	0.86	1	0.14	P2
1	HanXRQChr13	31000000	32000000	1	0.98	1	0.02	P2
1	HanXRQChr13	32000000	33000000	1	0.99	1	0.01	P2
1	HanXRQChr13	33000000	34000000	0.96	0.86	1	0.14	P2
1	HanXRQChr13	34000000	35000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	35000000	36000000	1	0.95	1	0.05	P2
1	HanXRQChr13	36000000	37000000	1	0.97	1	0.03	P2
1	HanXRQChr13	37000000	38000000	1	0.81	1	0.19	P2
1	HanXRQChr13	38000000	39000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	39000000	40000000	0.99	0.95	1	0.05	P2
1	HanXRQChr13	40000000	41000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	41000000	42000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	42000000	43000000	1	0.98	1	0.02	P2
1	HanXRQChr13	43000000	44000000	0	0	0.01	0.01	P1
1	HanXRQChr13	44000000	45000000	0	0	0.01	0.01	P1
1	HanXRQChr13	45000000	46000000	0	0	0.04	0.04	P1
1	HanXRQChr13	46000000	47000000	0	0	0.03	0.03	P1
1	HanXRQChr13	47000000	48000000	0	0	0.09	0.09	P1
1	HanXRQChr13	48000000	49000000	0	0	0.02	0.02	P1
1	HanXRQChr13	49000000	50000000	0	0	0.02	0.02	P1
1	HanXRQChr13	50000000	51000000	0	0	0.01	0.01	P1
1	HanXRQChr13	51000000	52000000	0	0	0.01	0.01	P1
1	HanXRQChr13	52000000	53000000	0	0	0.01	0.01	P1
1	HanXRQChr13	53000000	54000000	0	0	0.01	0.01	P1
1	HanXRQChr13	54000000	55000000	0	0	0.01	0.01	P1
1	HanXRQChr13	55000000	56000000	0	0	0.04	0.04	P1
1	HanXRQChr13	56000000	57000000	0	0	0.01	0.01	P1
1	HanXRQChr13	57000000	58000000	0	0	0.01	0.01	P1
1	HanXRQChr13	58000000	59000000	0	0	0.01	0.01	P1
1	HanXRQChr13	59000000	60000000	0	0	0.01	0.01	P1
1	HanXRQChr13	60000000	61000000	0	0	0.04	0.04	P1
1	HanXRQChr13	61000000	62000000	0	0	0.01	0.01	P1
1	HanXRQChr13	62000000	63000000	0	0	0.04	0.04	P1
1	HanXRQChr13	63000000	64000000	0	0	0.01	0.01	P1
1	HanXRQChr13	65000000	66000000	0	0	0.02	0.02	P1
1	HanXRQChr13	66000000	67000000	0	0	0.01	0.01	P1
1	HanXRQChr13	67000000	68000000	0	0	0.01	0.01	P1
1	HanXRQChr13	68000000	69000000	0	0	0.01	0.01	P1
1	HanXRQChr13	69000000	70000000	0	0	0.01	0.01	P1
1	HanXRQChr13	70000000	71000000	0	0	0.01	0.01	P1
1	HanXRQChr13	71000000	72000000	0.45	0.4	0.51	0.11	admixed
1	HanXRQChr13	72000000	73000000	0	0	0.01	0.01	P1
1	HanXRQChr13	73000000	74000000	0	0	0.02	0.02	P1
1	HanXRQChr13	74000000	75000000	0.19	0.13	0.26	0.13	P1
1	HanXRQChr13	75000000	76000000	0.87	0.83	0.91	0.0800000000000001	P2
1	HanXRQChr13	76000000	77000000	0	0	0.01	0.01	P1
1	HanXRQChr13	77000000	78000000	0.22	0.18	0.28	0.1	P1
1	HanXRQChr13	78000000	79000000	0.28	0.21	0.35	0.14	P1
1	HanXRQChr13	79000000	80000000	0	0	0.01	0.01	P1
1	HanXRQChr13	80000000	81000000	0.02	0.01	0.04	0.03	P1
1	HanXRQChr13	81000000	82000000	0	0	0.01	0.01	P1
1	HanXRQChr13	82000000	83000000	1	0.97	1	0.03	P2
1	HanXRQChr13	83000000	84000000	1	0.96	1	0.04	P2
1	HanXRQChr13	84000000	85000000	0.89	0.84	0.93	0.09	P2
1	HanXRQChr13	85000000	86000000	0.41	0.36	0.46	0.1	P1
1	HanXRQChr13	86000000	87000000	0	0	0.01	0.01	P1
1	HanXRQChr13	87000000	88000000	0	0	0.01	0.01	P1
1	HanXRQChr13	88000000	89000000	0	0	0.01	0.01	P1
1	HanXRQChr13	89000000	90000000	0	0	0.01	0.01	P1
1	HanXRQChr13	90000000	91000000	0	0	0.01	0.01	P1
1	HanXRQChr13	91000000	92000000	0	0	0.01	0.01	P1
1	HanXRQChr13	92000000	93000000	0.04	0.02	0.07	0.05	P1
1	HanXRQChr13	93000000	94000000	0	0	0.01	0.01	P1
1	HanXRQChr13	94000000	95000000	0.37	0.31	0.44	0.13	P1
1	HanXRQChr13	95000000	96000000	0	0	0.02	0.02	P1
1	HanXRQChr13	96000000	97000000	0	0	0.01	0.01	P1
1	HanXRQChr13	97000000	98000000	0	0	0.01	0.01	P1
1	HanXRQChr13	98000000	99000000	0	0	0.01	0.01	P1
1	HanXRQChr13	99000000	100000000	0	0	0.01	0.01	P1
1	HanXRQChr13	100000000	101000000	0.53	0.48	0.59	0.11	admixed
1	HanXRQChr13	101000000	102000000	0.99	0.97	0.99	0.02	P2
1	HanXRQChr13	102000000	103000000	1	0.97	1	0.03	P2
1	HanXRQChr13	103000000	104000000	0.79	0.69	0.88	0.19	P2
1	HanXRQChr13	104000000	105000000	0.71	0.65	0.76	0.11	P2
1	HanXRQChr13	105000000	106000000	1	0.98	1	0.02	P2
1	HanXRQChr13	106000000	107000000	0.99	0.96	1	0.04	P2
1	HanXRQChr13	107000000	108000000	1	0.98	1	0.02	P2
1	HanXRQChr13	108000000	109000000	0.85	0.8	0.89	0.09	P2
1	HanXRQChr13	109000000	110000000	0	0	0.01	0.01	P1
1	HanXRQChr13	110000000	111000000	0.97	0.89	1	0.11	P2
1	HanXRQChr13	111000000	112000000	0.98	0.95	0.99	0.04	P2
1	HanXRQChr13	112000000	113000000	0.46	0.42	0.5	0.08	admixed
1	HanXRQChr13	113000000	114000000	0.53	0.46	0.6	0.14	admixed
1	HanXRQChr13	114000000	115000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	115000000	116000000	0.91	0.77	0.99	0.22	P2
1	HanXRQChr13	116000000	117000000	0	0	0.02	0.02	P1
1	HanXRQChr13	117000000	118000000	0.78	0.7	0.84	0.14	P2
1	HanXRQChr13	118000000	119000000	1	0.95	1	0.05	P2
1	HanXRQChr13	119000000	120000000	1	0.93	1	0.07	P2
1	HanXRQChr13	120000000	121000000	1	0.98	1	0.02	P2
1	HanXRQChr13	121000000	122000000	0.96	0.89	1	0.11	P2
1	HanXRQChr13	122000000	123000000	1	0.96	1	0.04	P2
1	HanXRQChr13	123000000	124000000	0.15	0.1	0.21	0.11	P1
1	HanXRQChr13	124000000	125000000	0.08	0.05	0.12	0.07	P1
1	HanXRQChr13	125000000	126000000	1	0.89	1	0.11	P2
1	HanXRQChr13	126000000	127000000	0.97	0.92	1	0.08	P2
1	HanXRQChr13	127000000	128000000	0.95	0.9	0.98	0.08	P2
1	HanXRQChr13	128000000	129000000	0.96	0.9	0.99	0.09	P2
1	HanXRQChr13	129000000	130000000	0.85	0.71	0.96	0.25	P2
1	HanXRQChr13	130000000	131000000	0.99	0.95	1	0.05	P2
1	HanXRQChr13	131000000	132000000	0.97	0.93	1	0.07	P2
1	HanXRQChr13	132000000	133000000	1	0.95	1	0.05	P2
1	HanXRQChr13	133000000	134000000	0.93	0.88	0.97	0.09	P2
1	HanXRQChr13	134000000	135000000	1	0.95	1	0.05	P2
1	HanXRQChr13	135000000	136000000	1	0.96	1	0.04	P2
1	HanXRQChr13	136000000	137000000	1	0.95	1	0.05	P2
1	HanXRQChr13	137000000	138000000	0.93	0.87	0.98	0.11	P2
1	HanXRQChr13	138000000	139000000	0.97	0.92	1	0.08	P2
1	HanXRQChr13	139000000	140000000	0.99	0.96	1	0.04	P2
1	HanXRQChr13	140000000	141000000	1	0.93	1	0.07	P2
1	HanXRQChr13	141000000	142000000	0.98	0.88	1	0.12	P2
1	HanXRQChr13	142000000	143000000	0.94	0.9	0.98	0.08	P2
1	HanXRQChr13	143000000	144000000	1	0.84	1	0.16	P2
1	HanXRQChr13	144000000	145000000	0.95	0.89	0.99	0.1	P2
1	HanXRQChr13	145000000	146000000	0.9	0.8	0.99	0.19	P2
1	HanXRQChr13	146000000	147000000	0.89	0.79	0.97	0.18	P2
1	HanXRQChr13	147000000	148000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	148000000	149000000	0.95	0.91	0.98	0.07	P2
1	HanXRQChr13	149000000	150000000	0.97	0.9	1	0.1	P2
1	HanXRQChr13	150000000	151000000	1	0.99	1	0.01	P2
1	HanXRQChr13	151000000	152000000	0.93	0.84	0.99	0.15	P2
1	HanXRQChr13	152000000	153000000	0.98	0.88	1	0.12	P2
1	HanXRQChr13	153000000	154000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	154000000	155000000	1	0.99	1	0.01	P2
1	HanXRQChr13	155000000	156000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	156000000	157000000	0.99	0.95	1	0.05	P2
1	HanXRQChr13	157000000	158000000	0.95	0.9	0.99	0.09	P2
1	HanXRQChr13	158000000	159000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	159000000	160000000	0.97	0.9	1	0.1	P2
1	HanXRQChr13	160000000	161000000	0.98	0.93	1	0.07	P2
1	HanXRQChr13	161000000	162000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr13	162000000	163000000	0.95	0.88	0.99	0.11	P2
1	HanXRQChr13	163000000	164000000	0.91	0.82	0.97	0.15	P2
1	HanXRQChr13	164000000	165000000	0.96	0.91	1	0.09	P2
1	HanXRQChr13	165000000	166000000	0.88	0.78	0.95	0.17	P2
1	HanXRQChr13	166000000	167000000	0.97	0.91	1	0.09	P2
1	HanXRQChr13	167000000	168000000	1	0.95	1	0.05	P2
1	HanXRQChr13	168000000	169000000	0.96	0.87	1	0.13	P2
1	HanXRQChr13	169000000	170000000	0.95	0.89	0.99	0.1	P2
1	HanXRQChr13	170000000	171000000	0.98	0.92	1	0.08	P2
1	HanXRQChr13	171000000	172000000	0.98	0.92	1	0.08	P2
1	HanXRQChr13	172000000	173000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr13	173000000	174000000	0.93	0.86	0.99	0.13	P2
1	HanXRQChr13	174000000	175000000	0.97	0.92	0.99	0.07	P2
1	HanXRQChr13	175000000	176000000	0.97	0.92	1	0.08	P2
1	HanXRQChr13	176000000	177000000	0.98	0.95	0.99	0.04	P2
1	HanXRQChr13	177000000	178000000	0.97	0.9	1	0.1	P2
1	HanXRQChr13	178000000	179000000	0.92	0.86	0.96	0.1	P2
1	HanXRQChr13	179000000	180000000	0.97	0.89	1	0.11	P2
1	HanXRQChr13	180000000	181000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr13	181000000	182000000	0.88	0.79	0.95	0.16	P2
1	HanXRQChr13	182000000	183000000	0.98	0.93	1	0.07	P2
1	HanXRQChr13	183000000	184000000	0	0	0.01	0.01	P1
1	HanXRQChr13	184000000	185000000	0	0	0.02	0.02	P1
1	HanXRQChr13	185000000	186000000	0	0	0.02	0.02	P1
1	HanXRQChr13	186000000	187000000	0.99	0.96	1	0.04	P2
1	HanXRQChr13	187000000	188000000	0.12	0.08	0.18	0.1	P1
1	HanXRQChr13	188000000	189000000	0	0	0.01	0.01	P1
1	HanXRQChr13	189000000	190000000	0.57	0.4	0.74	0.34	admixed
1	HanXRQChr13	190000000	191000000	1	0.98	1	0.02	P2
1	HanXRQChr13	191000000	192000000	0.49	0.39	0.59	0.2	admixed
1	HanXRQChr13	192000000	193000000	1	0.88	1	0.12	P2
1	HanXRQChr13	193000000	194000000	0.15	0.11	0.19	0.08	P1
1	HanXRQChr13	194000000	195000000	0.1	0.01	0.23	0.22	P1
1	HanXRQChr13	195000000	196000000	0	0	0.03	0.03	P1
1	HanXRQChr13	196000000	197000000	0.61	0.55	0.66	0.11	P2
1	HanXRQChr13	197000000	198000000	0.99	0.89	1	0.11	P2
1	HanXRQChr14	0	1000000	1	0.92	1	0.08	P2
1	HanXRQChr14	1000000	2000000	0.95	0.89	1	0.11	P2
1	HanXRQChr14	2000000	3000000	0.01	0	0.04	0.04	P1
1	HanXRQChr14	3000000	4000000	0.88	0.71	1	0.29	P2
1	HanXRQChr14	4000000	5000000	1	0.93	1	0.07	P2
1	HanXRQChr14	5000000	6000000	1	0.91	1	0.09	P2
1	HanXRQChr14	6000000	7000000	0.98	0.86	1	0.14	P2
1	HanXRQChr14	7000000	8000000	1	0.91	1	0.09	P2
1	HanXRQChr14	8000000	9000000	1	0.97	1	0.03	P2
1	HanXRQChr14	9000000	10000000	0.95	0.88	0.99	0.11	P2
1	HanXRQChr14	10000000	11000000	0.8	0.66	0.92	0.26	P2
1	HanXRQChr14	11000000	12000000	0.98	0.93	1	0.07	P2
1	HanXRQChr14	12000000	13000000	0.96	0.89	1	0.11	P2
1	HanXRQChr14	13000000	14000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	14000000	15000000	0.96	0.87	1	0.13	P2
1	HanXRQChr14	15000000	16000000	0.96	0.86	1	0.14	P2
1	HanXRQChr14	16000000	17000000	1	0.97	1	0.03	P2
1	HanXRQChr14	17000000	18000000	1	0.96	1	0.04	P2
1	HanXRQChr14	18000000	19000000	0.99	0.91	1	0.09	P2
1	HanXRQChr14	19000000	20000000	0.94	0.86	0.99	0.13	P2
1	HanXRQChr14	20000000	21000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	21000000	22000000	1	0.9	1	0.1	P2
1	HanXRQChr14	22000000	23000000	1	0.96	1	0.04	P2
1	HanXRQChr14	23000000	24000000	1	0.96	1	0.04	P2
1	HanXRQChr14	24000000	25000000	0.93	0.74	1	0.26	P2
1	HanXRQChr14	25000000	26000000	1	0.97	1	0.03	P2
1	HanXRQChr14	26000000	27000000	0.96	0.89	1	0.11	P2
1	HanXRQChr14	27000000	28000000	1	0.98	1	0.02	P2
1	HanXRQChr14	28000000	29000000	1	0.97	1	0.03	P2
1	HanXRQChr14	29000000	30000000	1	0.88	1	0.12	P2
1	HanXRQChr14	30000000	31000000	0.99	0.97	1	0.03	P2
1	HanXRQChr14	31000000	32000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	32000000	33000000	1	0.87	1	0.13	P2
1	HanXRQChr14	33000000	34000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	34000000	35000000	0.99	0.93	1	0.07	P2
1	HanXRQChr14	35000000	36000000	0.97	0.91	1	0.09	P2
1	HanXRQChr14	37000000	38000000	0.91	0.84	0.96	0.12	P2
1	HanXRQChr14	38000000	39000000	0	0	0.02	0.02	P1
1	HanXRQChr14	40000000	41000000	0.87	0.79	0.93	0.14	P2
1	HanXRQChr14	41000000	42000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	42000000	43000000	0.96	0.83	1	0.17	P2
1	HanXRQChr14	43000000	44000000	0	0	0.01	0.01	P1
1	HanXRQChr14	44000000	45000000	0	0	0.01	0.01	P1
1	HanXRQChr14	45000000	46000000	0	0	0.01	0.01	P1
1	HanXRQChr14	46000000	47000000	0	0	0.02	0.02	P1
1	HanXRQChr14	47000000	48000000	0	0	0.14	0.14	P1
1	HanXRQChr14	48000000	49000000	0	0	0.01	0.01	P1
1	HanXRQChr14	49000000	50000000	0	0	0.01	0.01	P1
1	HanXRQChr14	50000000	51000000	0	0	0.04	0.04	P1
1	HanXRQChr14	51000000	52000000	0	0	0.01	0.01	P1
1	HanXRQChr14	52000000	53000000	0	0	0.01	0.01	P1
1	HanXRQChr14	53000000	54000000	0	0	0.04	0.04	P1
1	HanXRQChr14	54000000	55000000	0	0	0.01	0.01	P1
1	HanXRQChr14	55000000	56000000	0	0	0.05	0.05	P1
1	HanXRQChr14	56000000	57000000	0	0	0.03	0.03	P1
1	HanXRQChr14	57000000	58000000	0	0	0.27	0.27	P1
1	HanXRQChr14	58000000	59000000	0	0	0.02	0.02	P1
1	HanXRQChr14	59000000	60000000	0	0	0.03	0.03	P1
1	HanXRQChr14	60000000	61000000	0	0	0.06	0.06	P1
1	HanXRQChr14	61000000	62000000	0	0	0.03	0.03	P1
1	HanXRQChr14	62000000	63000000	0	0	0.03	0.03	P1
1	HanXRQChr14	63000000	64000000	0	0	0.16	0.16	P1
1	HanXRQChr14	64000000	65000000	0	0	0.02	0.02	P1
1	HanXRQChr14	65000000	66000000	0	0	0.01	0.01	P1
1	HanXRQChr14	66000000	67000000	0	0	0.02	0.02	P1
1	HanXRQChr14	67000000	68000000	0	0	0.01	0.01	P1
1	HanXRQChr14	68000000	69000000	0.32	0.25	0.39	0.14	P1
1	HanXRQChr14	69000000	70000000	1	0.91	1	0.09	P2
1	HanXRQChr14	70000000	71000000	1	0.95	1	0.05	P2
1	HanXRQChr14	71000000	72000000	1	0.95	1	0.05	P2
1	HanXRQChr14	72000000	73000000	0.96	0.88	1	0.12	P2
1	HanXRQChr14	73000000	74000000	0.98	0.91	1	0.09	P2
1	HanXRQChr14	74000000	75000000	0.98	0.91	1	0.09	P2
1	HanXRQChr14	75000000	76000000	1	0.97	1	0.03	P2
1	HanXRQChr14	76000000	77000000	1	0.98	1	0.02	P2
1	HanXRQChr14	77000000	78000000	0.52	0.43	0.62	0.19	admixed
1	HanXRQChr14	78000000	79000000	0.71	0.64	0.78	0.14	P2
1	HanXRQChr14	79000000	80000000	1	0.98	1	0.02	P2
1	HanXRQChr14	80000000	81000000	1	0.97	1	0.03	P2
1	HanXRQChr14	81000000	82000000	0.98	0.95	1	0.05	P2
1	HanXRQChr14	82000000	83000000	0	0	0.02	0.02	P1
1	HanXRQChr14	83000000	84000000	0	0	0.02	0.02	P1
1	HanXRQChr14	84000000	85000000	0	0	0.01	0.01	P1
1	HanXRQChr14	85000000	86000000	0	0	0.01	0.01	P1
1	HanXRQChr14	86000000	87000000	0	0	0.01	0.01	P1
1	HanXRQChr14	87000000	88000000	0	0	0.01	0.01	P1
1	HanXRQChr14	88000000	89000000	0	0	0.03	0.03	P1
1	HanXRQChr14	89000000	90000000	0.82	0.77	0.86	0.09	P2
1	HanXRQChr14	90000000	91000000	0	0	0.01	0.01	P1
1	HanXRQChr14	91000000	92000000	0.95	0.91	0.98	0.07	P2
1	HanXRQChr14	92000000	93000000	1	0.97	1	0.03	P2
1	HanXRQChr14	93000000	94000000	1	0.93	1	0.07	P2
1	HanXRQChr14	94000000	95000000	1	0.95	1	0.05	P2
1	HanXRQChr14	95000000	96000000	0.97	0.91	1	0.09	P2
1	HanXRQChr14	96000000	97000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	97000000	98000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr14	98000000	99000000	1	0.96	1	0.04	P2
1	HanXRQChr14	99000000	100000000	0.95	0.84	1	0.16	P2
1	HanXRQChr14	100000000	101000000	0.97	0.93	1	0.07	P2
1	HanXRQChr14	101000000	102000000	1	0.97	1	0.03	P2
1	HanXRQChr14	102000000	103000000	0.85	0.76	0.92	0.16	P2
1	HanXRQChr14	103000000	104000000	1	0.98	1	0.02	P2
1	HanXRQChr14	104000000	105000000	1	0.98	1	0.02	P2
1	HanXRQChr14	105000000	106000000	1	0.97	1	0.03	P2
1	HanXRQChr14	106000000	107000000	1	0.99	1	0.01	P2
1	HanXRQChr14	107000000	108000000	0.99	0.96	1	0.04	P2
1	HanXRQChr14	108000000	109000000	0.95	0.78	1	0.22	P2
1	HanXRQChr14	109000000	110000000	0.54	0.47	0.62	0.15	admixed
1	HanXRQChr14	110000000	111000000	0	0	0.01	0.01	P1
1	HanXRQChr14	111000000	112000000	0	0	0.01	0.01	P1
1	HanXRQChr14	112000000	113000000	0.85	0.81	0.88	0.07	P2
1	HanXRQChr14	113000000	114000000	0.99	0.96	1	0.04	P2
1	HanXRQChr14	114000000	115000000	1	0.98	1	0.02	P2
1	HanXRQChr14	115000000	116000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	116000000	117000000	0.98	0.91	1	0.09	P2
1	HanXRQChr14	117000000	118000000	0.99	0.95	1	0.05	P2
1	HanXRQChr14	118000000	119000000	0.97	0.91	1	0.09	P2
1	HanXRQChr14	119000000	120000000	1	0.98	1	0.02	P2
1	HanXRQChr14	120000000	121000000	0.95	0.91	0.99	0.08	P2
1	HanXRQChr14	121000000	122000000	1	0.98	1	0.02	P2
1	HanXRQChr14	122000000	123000000	0.99	0.93	1	0.07	P2
1	HanXRQChr14	123000000	124000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr14	124000000	125000000	1	0.97	1	0.03	P2
1	HanXRQChr14	125000000	126000000	0.95	0.91	0.98	0.07	P2
